country,year,avg_temperature
Country_73,1921,21.93
Country_73,1922,22.18
Country_73,1923,22.26
Country_73,1924,21.82
Country_73,1925,21.84
Country_73,1926,22.19
Country_73,1927,22.17
Country_73,1928,22.13
Country_73,1929,22.19
Country_73,1930,22.03
Country_73,1931,21.96
Country_73,1932,21.73
Country_73,1933,22.22
Country_73,1934,22.35
Country_73,1935,22.43
Country_73,1936,22.41
Country_73,1937,21.95
Country_73,1938,22.09
Country_73,1939,22.19
Country_73,1940,21.99
Country_73,1941,22.82
Country_73,1942,22.11
Country_73,1943,22.89
Country_73,1944,22.5
Country_73,1945,22.5
Country_73,1946,22.33
Country_73,1947,22.09
Country_73,1948,22.33
Country_73,1949,22.59
Country_73,1950,22.23
Country_73,1951,22.12
Country_73,1952,22.49
Country_73,1953,22.89
Country_73,1954,22.95
Country_73,1955,22.02
Country_73,1956,22.27
Country_73,1957,22.11
Country_73,1958,22.61
Country_73,1959,22.58
Country_73,1960,22.46
Country_73,1961,22.65
Country_73,1962,22.87
Country_73,1963,22.58
Country_73,1964,21.95
Country_73,1965,23.36
Country_73,1966,22.86
Country_73,1967,22.6
Country_73,1968,22.91
Country_73,1969,22.43
Country_73,1970,23.08
Country_73,1971,22.46
Country_73,1972,22.64
Country_73,1973,22.97
Country_73,1974,23.09
Country_73,1975,22.66
Country_73,1976,23.21
Country_73,1977,22.7
Country_73,1978,23.01
Country_73,1979,23.28
Country_73,1980,22.82
Country_73,1981,23.19
Country_73,1982,22.86
Country_73,1983,22.76
Country_73,1984,22.89
Country_73,1985,23.16
Country_73,1986,22.69
Country_73,1987,22.45
Country_73,1988,23.23
Country_73,1989,23.39
Country_73,1990,22.89
Country_73,1991,22.79
Country_73,1992,22.65
Country_73,1993,23.28
Country_73,1994,22.41
Country_73,1995,23.14
Country_73,1996,23.33
Country_73,1997,23.31
Country_73,1998,22.64
Country_73,1999,23.59
Country_73,2000,23.25
Country_73,2001,22.97
Country_73,2002,23.52
Country_73,2003,22.9
Country_73,2004,23.83
Country_73,2005,22.89
Country_73,2006,23.19
Country_73,2007,23.0
Country_73,2008,23.46
Country_73,2009,22.89
Country_73,2010,23.25
Country_73,2011,23.37
Country_73,2012,23.9
Country_73,2013,23.41
Country_73,2014,22.8
Country_73,2015,23.33
Country_73,2016,23.6
Country_73,2017,23.68
Country_73,2018,23.09
Country_73,2019,23.19
Country_73,2020,23.91
Country_73,2021,22.93
Country_73,2022,23.81
Country_73,2023,23.59
Country_74,1900,12.13
Country_74,1901,12.17
Country_74,1902,11.82
Country_74,1903,12.06
Country_74,1904,12.06
Country_74,1905,12.16
Country_74,1906,12.43
Country_74,1907,11.36
Country_74,1908,11.98
Country_74,1909,11.92
Country_74,1910,12.42
Country_74,1911,12.24
Country_74,1912,11.6
Country_74,1913,11.92
Country_74,1914,12.18
Country_74,1915,12.1
Country_74,1916,12.03
Country_74,1917,11.75
Country_74,1918,12.29
Country_74,1919,12.14
Country_74,1920,12.16
Country_74,1921,12.25
Country_74,1922,12.08
Country_74,1923,12.45
Country_74,1924,12.43
Country_74,1925,12.12
Country_74,1926,12.2
Country_74,1927,12.36
Country_74,1928,11.98
Country_74,1929,11.75
Country_74,1930,12.58
Country_74,1931,12.12
Country_74,1932,12.53
Country_74,1933,12.05
Country_74,1934,12.37
Country_74,1935,12.53
Country_74,1936,12.4
Country_74,1937,12.41
Country_74,1938,11.71
Country_74,1939,12.49
Country_74,1940,12.47
Country_74,1941,12.54
Country_74,1942,12.11
Country_74,1943,12.5
Country_74,1944,12.48
Country_74,1945,12.44
Country_74,1946,12.45
Country_74,1947,12.11
Country_74,1948,12.13
Country_74,1949,12.27
Country_74,1950,12.74
Country_74,1951,12.92
Country_74,1952,12.28
Country_74,1953,12.86
Country_74,1954,12.93
Country_74,1955,12.57
Country_74,1956,12.12
Country_74,1957,12.95
Country_74,1958,13.0
Country_74,1959,12.57
Country_74,1960,12.92
Country_74,1961,12.74
Country_74,1962,12.92
Country_74,1963,12.72
Country_74,1964,13.11
Country_74,1965,12.99
Country_74,1966,12.74
Country_74,1967,12.27
Country_74,1968,12.55
Country_74,1969,13.09
Country_74,1970,13.08
Country_74,1971,12.87
Country_74,1972,12.71
Country_74,1973,13.39
Country_74,1974,13.69
Country_74,1975,12.68
Country_74,1976,12.4
Country_74,1977,13.01
Country_74,1978,12.55
Country_74,1979,12.87
Country_74,1980,13.06
Country_74,1981,13.24
Country_74,1982,13.28
Country_74,1983,12.59
Country_74,1984,13.51
Country_74,1985,12.64
Country_74,1986,12.88
Country_74,1987,12.97
Country_74,1988,12.81
Country_74,1989,13.67
Country_74,1990,13.14
Country_74,1991,12.87
Country_74,1992,12.79
Country_74,1993,12.75
Country_74,1994,13.45
Country_74,1995,13.05
Country_74,1996,13.9
Country_74,1997,14.04
Country_74,1998,13.41
Country_74,1999,13.12
Country_74,2000,13.11
Country_74,2001,13.53
Country_74,2002,13.28
Country_74,2003,12.94
Country_74,2004,13.53
Country_74,2005,13.67
Country_74,2006,12.98
Country_74,2007,13.02
Country_74,2008,13.12
Country_74,2009,13.04
Country_74,2010,13.2
Country_74,2011,13.33
Country_74,2012,13.03
Country_74,2013,13.55
Country_74,2014,13.76
Country_74,2015,14.17
Country_74,2016,13.61
Country_74,2017,13.37
Country_74,2018,13.5
Country_74,2019,13.34
Country_74,2020,13.36
Country_74,2021,13.35
Country_74,2022,13.44
Country_74,2023,14.48
Country_75,1900,14.74
Country_75,1901,15.0
Country_75,1902,15.31
Country_75,1903,15.73
Country_75,1904,15.17
Country_75,1905,15.27
Country_75,1906,14.99
Country_75,1907,15.34
Country_75,1908,15.28
Country_75,1909,15.39
Country_75,1910,15.32
Country_75,1911,16.19
Country_75,1912,15.4
Country_75,1913,14.67
Country_75,1914,15.12
Country_75,1915,15.58
Country_75,1916,15.51
Country_75,1917,15.38
Country_75,1918,15.45
Country_75,1919,15.79
Country_75,1920,15.31
Country_75,1921,14.99
Country_75,1922,15.48
Country_75,1923,15.54
Country_75,1924,15.43
Country_75,1925,15.48
Country_75,1926,15.52
Country_75,1927,15.69
Country_75,1928,15.37
Country_75,1929,15.69
Country_75,1930,15.61
Country_75,1931,15.56
Country_75,1932,15.75
Country_75,1933,15.91
Country_75,1934,15.98
Country_75,1935,15.51
Country_75,1936,15.49
Country_75,1937,15.38
Country_75,1938,15.36
Country_75,1939,15.76
Country_75,1940,15.85
Country_75,1941,16.05
Country_75,1942,16.5
Country_75,1943,16.1
Country_75,1944,15.86
Country_75,1945,16.13
Country_75,1946,15.8
Country_75,1947,16.38
Country_75,1948,15.78
Country_75,1949,16.02
Country_75,1950,16.1
Country_75,1951,15.73
Country_75,1952,15.8
Country_75,1953,15.94
Country_75,1954,15.72
Country_75,1955,15.6
Country_75,1956,15.98
Country_75,1957,15.44
Country_75,1958,15.7
Country_75,1959,15.41
Country_75,1960,15.86
Country_75,1961,16.5
Country_75,1962,16.1
Country_75,1963,16.0
Country_75,1964,15.66
Country_75,1965,16.11
Country_75,1966,16.43
Country_75,1967,16.39
Country_75,1968,15.85
Country_75,1969,16.03
Country_75,1970,15.9
Country_75,1971,15.92
Country_75,1972,15.86
Country_75,1973,16.07
Country_75,1974,16.23
Country_75,1975,16.04
Country_75,1976,15.94
Country_75,1977,16.31
Country_75,1978,16.42
Country_75,1979,15.95
Country_75,1980,16.49
Country_75,1981,16.03
Country_75,1982,16.58
Country_75,1983,16.07
Country_75,1984,15.81
Country_75,1985,16.06
Country_75,1986,16.67
Country_75,1987,16.41
Country_75,1988,16.84
Country_75,1989,16.03
Country_75,1990,16.97
Country_75,1991,16.64
Country_75,1992,16.56
Country_75,1993,16.86
Country_75,1994,16.6
Country_75,1995,16.6
Country_75,1996,16.41
Country_75,1997,17.02
Country_75,1998,16.81
Country_75,1999,16.65
Country_75,2000,16.72
Country_75,2001,16.33
Country_75,2002,16.47
Country_75,2003,16.83
Country_75,2004,16.62
Country_75,2005,16.78
Country_75,2006,16.72
Country_75,2007,16.85
Country_75,2008,17.45
Country_75,2009,16.63
Country_75,2010,16.56
Country_75,2011,16.7
Country_75,2012,16.4
Country_75,2013,16.76
Country_75,2014,16.65
Country_75,2015,16.96
Country_75,2016,16.68
Country_75,2017,16.69
Country_75,2018,16.99
Country_75,2019,17.18
Country_75,2020,17.33
Country_75,2021,17.27
Country_75,2022,17.08
Country_75,2023,16.9
Country_76,1900,25.55
Country_76,1901,24.75
Country_76,1902,24.99
Country_76,1903,24.81
Country_76,1904,24.97
Country_76,1905,25.03
Country_76,1906,24.81
Country_76,1907,25.31
Country_76,1908,24.91
Country_76,1909,25.23
Country_76,1910,24.5
Country_76,1911,25.03
Country_76,1912,25.49
Country_76,1913,25.18
Country_76,1914,24.99
Country_76,1915,25.01
Country_76,1916,25.11
Country_76,1917,24.86
Country_76,1918,25.0
Country_76,1919,24.8
Country_76,1920,25.41
Country_76,1921,25.39
Country_76,1922,25.58
Country_76,1923,25.01
Country_76,1924,25.42
Country_76,1925,24.91
Country_76,1926,25.45
Country_76,1927,25.57
Country_76,1928,25.65
Country_76,1929,24.8
Country_76,1930,25.28
Country_76,1931,26.14
Country_76,1932,25.19
Country_76,1933,25.81
Country_76,1934,25.02
Country_76,1935,25.92
Country_76,1936,25.28
Country_76,1937,25.57
Country_76,1938,25.77
Country_76,1939,25.77
Country_76,1940,25.09
Country_76,1941,25.24
Country_76,1942,25.73
Country_76,1943,25.42
Country_76,1944,25.84
Country_76,1945,25.32
Country_76,1946,25.95
Country_76,1947,25.51
Country_76,1948,25.97
Country_76,1949,25.57
Country_76,1950,25.94
Country_76,1951,25.52
Country_76,1952,25.87
Country_76,1953,26.06
Country_76,1954,25.86
Country_76,1955,26.2
Country_76,1956,25.91
Country_76,1957,25.65
Country_76,1958,26.02
Country_76,1959,26.07
Country_76,1960,25.62
Country_76,1961,26.08
Country_76,1962,26.14
Country_76,1963,26.13
Country_76,1964,25.61
Country_76,1965,26.58
Country_76,1966,26.67
Country_76,1967,25.48
Country_76,1968,25.91
Country_76,1969,26.28
Country_76,1970,26.04
Country_76,1971,26.14
Country_76,1972,26.0
Country_76,1973,26.74
Country_76,1974,26.36
Country_76,1975,26.14
Country_76,1976,26.72
Country_76,1977,26.43
Country_76,1978,26.43
Country_76,1979,26.42
Country_76,1980,26.16
Country_76,1981,26.37
Country_76,1982,26.01
Country_76,1983,25.83
Country_76,1984,26.27
Country_76,1985,26.58
Country_76,1986,26.58
Country_76,1987,26.61
Country_76,1988,26.76
Country_76,1989,26.21
Country_76,1990,26.3
Country_76,1991,26.29
Country_76,1992,26.8
Country_76,1993,25.85
Country_76,1994,26.67
Country_76,1995,26.48
Country_76,1996,27.01
Country_76,1997,26.11
Country_76,1998,26.64
Country_76,1999,26.04
Country_76,2000,25.72
Country_76,2001,26.49
Country_76,2002,26.62
Country_76,2003,26.52
Country_76,2004,26.01
Country_76,2005,26.22
Country_76,2006,26.87
Country_76,2007,26.52
Country_76,2008,26.83
Country_76,2009,26.23
Country_76,2010,27.03
Country_76,2011,26.67
Country_76,2012,26.49
Country_76,2013,26.53
Country_76,2014,26.74
Country_76,2015,26.61
Country_76,2016,26.51
Country_76,2017,26.85
Country_76,2018,26.93
Country_76,2019,26.76
Country_76,2020,26.6
Country_76,2021,26.94
Country_76,2022,26.68
Country_76,2023,26.21
Country_77,1900,10.94
Country_77,1901,10.42
Country_77,1902,10.54
Country_77,1903,10.15
Country_77,1904,10.68
Country_77,1905,11.14
Country_77,1906,10.43
Country_77,1907,10.87
Country_77,1908,10.03
Country_77,1909,10.9
Country_77,1910,10.65
Country_77,1911,10.84
Country_77,1912,10.65
Country_77,1913,11.15
Country_77,1914,11.03
Country_77,1915,10.34
Country_77,1916,10.19
Country_77,1917,10.78
Country_77,1918,10.68
Country_77,1919,10.93
Country_77,1920,11.02
Country_77,1921,10.78
Country_77,1922,11.19
Country_77,1923,10.91
Country_77,1924,11.28
Country_77,1925,10.93
Country_77,1926,11.15
Country_77,1927,10.52
Country_77,1928,11.14
Country_77,1929,10.65
Country_77,1930,11.36
Country_77,1931,11.07
Country_77,1932,11.02
Country_77,1933,11.05
Country_77,1934,11.4
Country_77,1935,11.23
Country_77,1936,11.45
Country_77,1937,11.23
Country_77,1938,10.93
Country_77,1939,11.07
Country_77,1940,11.89
Country_77,1941,11.24
Country_77,1942,10.94
Country_77,1943,11.38
Country_77,1944,11.13
Country_77,1945,11.13
Country_77,1946,11.98
Country_77,1947,11.25
Country_77,1948,11.26
Country_77,1949,11.66
Country_77,1950,11.3
Country_77,1951,11.84
Country_77,1952,10.96
Country_77,1953,11.69
Country_77,1954,11.22
Country_77,1955,11.87
Country_77,1956,11.36
Country_77,1957,11.2
Country_77,1958,11.29
Country_77,1959,11.66
Country_77,1960,11.94
Country_77,1961,11.38
Country_77,1962,11.7
Country_77,1963,11.26
Country_77,1964,11.45
Country_77,1965,11.22
Country_77,1966,11.5
Country_77,1967,11.44
Country_77,1968,11.49
Country_77,1969,11.44
Country_77,1970,11.72
Country_77,1971,11.64
Country_77,1972,11.19
Country_77,1973,11.6
Country_77,1974,11.14
Country_77,1975,11.38
Country_77,1976,11.63
Country_77,1977,12.07
Country_77,1978,11.86
Country_77,1979,12.06
Country_77,1980,12.2
Country_77,1981,12.0
Country_77,1982,11.73
Country_77,1983,12.42
Country_77,1984,12.07
Country_77,1985,12.12
Country_77,1986,11.92
Country_77,1987,11.72
Country_77,1988,11.82
Country_77,1989,12.12
Country_77,1990,11.46
Country_77,1991,11.39
Country_77,1992,11.97
Country_77,1993,11.86
Country_77,1994,12.06
Country_77,1995,12.47
Country_77,1996,11.83
Country_77,1997,12.19
Country_77,1998,11.98
Country_77,1999,12.19
Country_77,2000,12.26
Country_77,2001,11.97
Country_77,2002,12.68
Country_77,2003,12.31
Country_77,2004,12.21
Country_77,2005,12.08
Country_77,2006,12.04
Country_77,2007,11.82
Country_77,2008,12.36
Country_77,2009,12.13
Country_77,2010,12.86
Country_77,2011,12.58
Country_77,2012,11.82
Country_77,2013,12.41
Country_77,2014,12.22
Country_77,2015,12.21
Country_77,2016,12.09
Country_77,2017,12.45
Country_77,2018,12.61
Country_77,2019,12.48
Country_77,2020,12.33
Country_77,2021,12.63
Country_77,2022,12.5
Country_77,2023,13.03
Country_78,1900,15.58
Country_78,1901,16.14
Country_78,1902,15.77
Country_78,1903,15.59
Country_78,1904,15.95
Country_78,1905,15.82
Country_78,1906,16.23
Country_78,1907,16.38
Country_78,1908,15.84
Country_78,1909,16.24
Country_78,1910,15.84
Country_78,1911,16.03
Country_78,1912,15.96
Country_78,1913,15.65
Country_78,1914,16.37
Country_78,1915,16.57
Country_78,1916,16.19
Country_78,1917,15.59
Country_78,1918,16.73
Country_78,1919,15.93
Country_78,1920,16.62
Country_78,1921,16.12
Country_78,1922,16.24
Country_78,1923,16.06
Country_78,1924,16.61
Country_78,1925,16.37
Country_78,1926,16.3
Country_78,1927,15.82
Country_78,1928,16.41
Country_78,1929,16.55
Country_78,1930,16.13
Country_78,1931,16.6
Country_78,1932,16.25
Country_78,1933,16.59
Country_78,1934,16.11
Country_78,1935,16.11
Country_78,1936,16.41
Country_78,1937,16.37
Country_78,1938,16.65
Country_78,1939,16.39
Country_78,1940,16.72
Country_78,1941,16.69
Country_78,1942,16.46
Country_78,1943,16.27
Country_78,1944,16.41
Country_78,1945,16.67
Country_78,1946,16.84
Country_78,1947,16.49
Country_78,1948,16.66
Country_78,1949,15.95
Country_78,1950,16.4
Country_78,1951,16.52
Country_78,1952,16.38
Country_78,1953,16.71
Country_78,1954,16.72
Country_78,1955,16.89
Country_78,1956,17.18
Country_78,1957,16.84
Country_78,1958,16.65
Country_78,1959,16.65
Country_78,1960,16.66
Country_78,1961,17.09
Country_78,1962,17.17
Country_78,1963,17.1
Country_78,1964,16.71
Country_78,1965,16.37
Country_78,1966,16.99
Country_78,1967,16.23
Country_78,1968,16.87
Country_78,1969,17.56
Country_78,1970,17.07
Country_78,1971,16.58
Country_78,1972,16.99
Country_78,1973,16.96
Country_78,1974,17.3
Country_78,1975,16.6
Country_78,1976,17.45
Country_78,1977,17.22
Country_78,1978,17.08
Country_78,1979,16.86
Country_78,1980,17.33
Country_78,1981,16.91
Country_78,1982,17.03
Country_78,1983,17.01
Country_78,1984,16.98
Country_78,1985,16.96
Country_78,1986,17.05
Country_78,1987,17.02
Country_78,1988,17.21
Country_78,1989,17.28
Country_78,1990,17.07
Country_78,1991,17.71
Country_78,1992,17.93
Country_78,1993,17.24
Country_78,1994,17.99
Country_78,1995,17.66
Country_78,1996,16.69
Country_78,1997,17.3
Country_78,1998,17.36
Country_78,1999,17.45
Country_78,2000,17.79
Country_78,2001,17.7
Country_78,2002,18.11
Country_78,2003,17.54
Country_78,2004,17.28
Country_78,2005,17.76
Country_78,2006,17.59
Country_78,2007,17.95
Country_78,2008,17.34
Country_78,2009,17.43
Country_78,2010,17.98
Country_78,2011,17.26
Country_78,2012,17.54
Country_78,2013,17.66
Country_78,2014,17.99
Country_78,2015,17.29
Country_78,2016,17.07
Country_78,2017,17.63
Country_78,2018,17.81
Country_78,2019,17.8
Country_78,2020,17.98
Country_78,2021,18.15
Country_78,2022,17.49
Country_78,2023,17.93
Country_79,1900,25.13
Country_79,1901,24.88
Country_79,1902,24.69
Country_79,1903,24.86
Country_79,1904,24.82
Country_79,1905,24.84
Country_79,1906,25.32
Country_79,1907,24.64
Country_79,1908,25.37
Country_79,1909,24.38
Country_79,1910,24.69
Country_79,1911,24.95
Country_79,1912,25.57
Country_79,1913,24.95
Country_79,1914,25.42
Country_79,1915,24.62
Country_79,1916,24.9
Country_79,1917,25.02
Country_79,1918,25.42
Country_79,1919,24.93
Country_79,1920,24.98
Country_79,1921,25.67
Country_79,1922,24.9
Country_79,1923,25.23
Country_79,1924,25.23
Country_79,1925,24.74
Country_79,1926,25.05
Country_79,1927,25.68
Country_79,1928,25.28
Country_79,1929,25.83
Country_79,1930,25.47
Country_79,1931,24.85
Country_79,1932,25.19
Country_79,1933,25.81
Country_79,1934,24.93
Country_79,1935,25.24
Country_79,1936,25.43
Country_79,1937,25.27
Country_79,1938,26.04
Country_79,1939,25.86
Country_79,1940,25.47
Country_79,1941,25.38
Country_79,1942,25.4
Country_79,1943,25.97
Country_79,1944,25.65
Country_79,1945,25.77
Country_79,1946,24.98
Country_79,1947,25.8
Country_79,1948,26.18
Country_79,1949,26.05
Country_79,1950,25.86
Country_79,1951,25.57
Country_79,1952,25.96
Country_79,1953,25.24
Country_79,1954,25.39
Country_79,1955,25.77
Country_79,1956,25.48
Country_79,1957,25.41
Country_79,1958,25.8
Country_79,1959,25.9
Country_79,1960,26.01
Country_79,1961,25.76
Country_79,1962,25.49
Country_79,1963,25.99
Country_79,1964,26.09
Country_79,1965,25.69
Country_79,1966,25.47
Country_79,1967,25.76
Country_79,1968,26.3
Country_79,1969,25.83
Country_79,1970,25.58
Country_79,1971,25.91
Country_79,1972,26.06
Country_79,1973,26.14
Country_79,1974,26.11
Country_79,1975,26.63
Country_79,1976,25.8
Country_79,1977,25.73
Country_79,1978,25.89
Country_79,1979,26.35
Country_79,1980,25.78
Country_79,1981,25.94
Country_79,1982,26.15
Country_79,1983,26.02
Country_79,1984,26.06
Country_79,1985,25.88
Country_79,1986,26.1
Country_79,1987,26.07
Country_79,1988,25.68
Country_79,1989,26.66
Country_79,1990,26.19
Country_79,1991,26.18
Country_79,1992,26.88
Country_79,1993,26.61
Country_79,1994,26.29
Country_79,1995,26.57
Country_79,1996,25.7
Country_79,1997,26.78
Country_79,1998,26.37
Country_79,1999,26.55
Country_79,2000,26.19
Country_79,2001,26.0
Country_79,2002,26.27
Country_79,2003,26.65
Country_79,2004,26.51
Country_79,2005,26.8
Country_79,2006,26.35
Country_79,2007,27.05
Country_79,2008,26.98
Country_79,2009,26.77
Country_79,2010,25.77
Country_79,2011,26.71
Country_79,2012,26.23
Country_79,2013,26.02
Country_79,2014,27.01
Country_79,2015,26.81
Country_79,2016,27.07
Country_79,2017,26.67
Country_79,2018,26.73
Country_79,2019,26.86
Country_79,2020,26.93
Country_79,2021,26.32
Country_79,2022,26.86
Country_79,2023,26.89
Country_80,1900,22.84
Country_80,1901,22.57
Country_80,1902,22.44
Country_80,1903,22.4
Country_80,1904,22.57
Country_80,1905,22.25
Country_80,1906,23.13
Country_80,1907,22.48
Country_80,1908,22.37
Country_80,1909,22.47
Country_80,1910,22.7
Country_80,1911,22.84
Country_80,1912,22.31
Country_80,1913,22.83
Country_80,1914,22.46
Country_80,1915,22.86
Country_80,1916,22.99
Country_80,1917,23.06
Country_80,1918,22.74
Country_80,1919,22.5
Country_80,1920,23.07
Country_80,1921,23.27
Country_80,1922,22.71
Country_80,1923,22.74
Country_80,1924,23.15
Country_80,1925,22.99
Country_80,1926,23.01
Country_80,1927,22.58
Country_80,1928,22.98
Country_80,1929,23.5
Country_80,1930,22.79
Country_80,1931,22.89
Country_80,1932,22.85
Country_80,1933,23.45
Country_80,1934,22.91
Country_80,1935,23.03
Country_80,1936,22.55
Country_80,1937,23.18
Country_80,1938,23.2
Country_80,1939,23.08
Country_80,1940,23.0
Country_80,1941,23.23
