country,year,co2_emission
Country_50,2016,5600.47
Country_50,2017,5693.05
Country_50,2018,5895.04
Country_50,2019,6046.63
Country_50,2020,6099.24
Country_50,2021,6357.73
Country_50,2022,6638.21
Country_50,2023,6862.3
Country_51,1900,233.81
Country_51,1901,223.22
Country_51,1902,233.31
Country_51,1903,229.38
Country_51,1904,227.07
Country_51,1905,237.09
Country_51,1906,236.07
Country_51,1907,245.44
Country_51,1908,238.09
Country_51,1909,233.97
Country_51,1910,244.41
Country_51,1911,244.52
Country_51,1912,230.35
Country_51,1913,245.03
Country_51,1914,239.29
Country_51,1915,233.0
Country_51,1916,238.29
Country_51,1917,240.78
Country_51,1918,229.45
Country_51,1919,240.81
Country_51,1920,237.28
Country_51,1921,238.4
Country_51,1922,240.17
Country_51,1923,236.47
Country_51,1924,242.29
Country_51,1925,235.84
Country_51,1926,238.2
Country_51,1927,231.1
Country_51,1928,243.98
Country_51,1929,241.64
Country_51,1930,232.53
Country_51,1931,235.01
Country_51,1932,232.49
Country_51,1933,226.99
Country_51,1934,232.02
Country_51,1935,224.06
Country_51,1936,233.81
Country_51,1937,232.24
Country_51,1938,232.18
Country_51,1939,232.22
Country_51,1940,234.99
Country_51,1941,236.16
Country_51,1942,227.23
Country_51,1943,242.83
Country_51,1944,233.16
Country_51,1945,232.14
Country_51,1946,238.26
Country_51,1947,236.68
Country_51,1948,228.74
Country_51,1949,229.56
Country_51,1950,233.09
Country_51,1951,241.86
Country_51,1952,249.52
Country_51,1953,258.97
Country_51,1954,266.43
Country_51,1955,282.28
Country_51,1956,282.81
Country_51,1957,280.89
Country_51,1958,287.52
Country_51,1959,304.04
Country_51,1960,322.18
Country_51,1961,333.56
Country_51,1962,349.9
Country_51,1963,359.28
Country_51,1964,369.91
Country_51,1965,390.03
Country_51,1966,394.51
Country_51,1967,389.25
Country_51,1968,413.01
Country_51,1969,413.88
Country_51,1970,414.43
Country_51,1971,427.57
Country_51,1972,441.3
Country_51,1973,458.91
Country_51,1974,474.34
Country_51,1975,482.41
Country_51,1976,501.7
Country_51,1977,508.42
Country_51,1978,518.94
Country_51,1979,527.77
Country_51,1980,540.0
Country_51,1981,557.45
Country_51,1982,574.33
Country_51,1983,569.6
Country_51,1984,594.05
Country_51,1985,628.34
Country_51,1986,643.44
Country_51,1987,673.74
Country_51,1988,679.1
Country_51,1989,692.88
Country_51,1990,726.45
Country_51,1991,739.66
Country_51,1992,761.04
Country_51,1993,774.47
Country_51,1994,806.45
Country_51,1995,825.54
Country_51,1996,872.76
Country_51,1997,874.88
Country_51,1998,917.79
Country_51,1999,965.66
Country_51,2000,992.2
Country_51,2001,1033.95
Country_51,2002,1049.17
Country_51,2003,1090.57
Country_51,2004,1141.73
Country_51,2005,1160.62
Country_51,2006,1181.58
Country_51,2007,1214.15
Country_51,2008,1232.79
Country_51,2009,1272.63
Country_51,2010,1297.42
Country_51,2011,1359.3
Country_51,2012,1408.47
Country_51,2013,1469.96
Country_51,2014,1536.22
Country_51,2015,1574.48
Country_51,2016,1643.75
Country_51,2017,1658.29
Country_51,2018,1695.15
Country_51,2019,1764.01
Country_51,2020,1813.52
Country_51,2021,1852.41
Country_51,2022,1940.53
Country_51,2023,2031.47
Country_52,1900,895.59
Country_52,1901,898.26
Country_52,1902,895.13
Country_52,1903,907.57
Country_52,1904,907.55
Country_52,1905,896.47
Country_52,1906,898.7
Country_52,1907,891.89
Country_52,1908,905.38
Country_52,1909,896.82
Country_52,1910,891.91
Country_52,1911,894.81
Country_52,1912,902.94
Country_52,1913,902.62
Country_52,1914,898.46
Country_52,1915,893.16
Country_52,1916,902.67
Country_52,1917,904.01
Country_52,1918,894.99
Country_52,1919,905.12
Country_52,1920,906.76
Country_52,1921,895.35
Country_52,1922,897.24
Country_52,1923,900.18
Country_52,1924,900.6
Country_52,1925,905.72
Country_52,1926,894.46
Country_52,1927,909.21
Country_52,1928,893.32
Country_52,1929,899.45
Country_52,1930,892.64
Country_52,1931,897.59
Country_52,1932,897.4
Country_52,1933,903.44
Country_52,1934,904.43
Country_52,1935,899.26
Country_52,1936,896.78
Country_52,1937,899.46
Country_52,1938,898.22
Country_52,1939,900.1
Country_52,1940,903.15
Country_52,1941,902.47
Country_52,1942,897.42
Country_52,1943,906.07
Country_52,1944,899.22
Country_52,1945,900.36
Country_52,1946,905.06
Country_52,1947,887.36
Country_52,1948,895.97
Country_52,1949,895.89
Country_52,1950,910.43
Country_52,1951,920.65
Country_52,1952,953.15
Country_52,1953,968.06
Country_52,1954,999.03
Country_52,1955,1016.1
Country_52,1956,1071.75
Country_52,1957,1120.23
Country_52,1958,1142.98
Country_52,1959,1151.59
Country_52,1960,1217.69
Country_52,1961,1230.11
Country_52,1962,1271.38
Country_52,1963,1279.18
Country_52,1964,1300.01
Country_52,1965,1336.37
Country_52,1966,1404.49
Country_52,1967,1449.85
Country_52,1968,1478.6
Country_52,1969,1542.3
Country_52,1970,1613.85
Country_52,1971,1664.02
Country_52,1972,1708.63
Country_52,1973,1804.26
Country_52,1974,1892.78
Country_52,1975,1915.44
Country_52,1976,1949.05
Country_52,1977,2004.39
Country_52,1978,2053.87
Country_52,1979,2144.4
Country_52,1980,2217.38
Country_52,1981,2250.17
Country_52,1982,2363.59
Country_52,1983,2428.97
Country_52,1984,2469.12
Country_52,1985,2600.48
Country_52,1986,2689.49
Country_52,1987,2731.88
Country_52,1988,2774.84
Country_52,1989,2859.99
Country_52,1990,2944.6
Country_52,1991,2986.44
Country_52,1992,3047.34
Country_52,1993,3126.01
Country_52,1994,3232.32
Country_52,1995,3368.34
Country_52,1996,3453.2
Country_52,1997,3563.94
Country_52,1998,3703.45
Country_52,1999,3872.59
Country_52,2000,3973.18
Country_52,2001,4143.18
Country_52,2002,4257.03
Country_52,2003,4462.15
Country_52,2004,4637.51
Country_52,2005,4798.9
Country_52,2006,4870.92
Country_52,2007,5003.79
Country_52,2008,5244.31
Country_52,2009,5442.8
Country_52,2010,5535.47
Country_52,2011,5795.42
Country_52,2012,5898.55
Country_52,2013,6044.53
Country_52,2014,6154.07
Country_52,2015,6417.67
Country_52,2016,6503.62
Country_52,2017,6656.53
Country_52,2018,7002.42
Country_52,2019,7202.9
Country_52,2020,7535.21
Country_52,2021,7788.57
Country_52,2022,8117.59
Country_52,2023,8318.75
Country_53,1900,605.33
Country_53,1901,595.55
Country_53,1902,605.91
Country_53,1903,601.88
Country_53,1904,604.25
Country_53,1905,601.61
Country_53,1906,603.69
Country_53,1907,599.76
Country_53,1908,606.54
Country_53,1909,608.31
Country_53,1910,605.96
Country_53,1911,607.64
Country_53,1912,604.31
Country_53,1913,599.73
Country_53,1914,601.0
Country_53,1915,608.07
Country_53,1916,609.16
Country_53,1917,600.51
Country_53,1918,605.17
Country_53,1919,595.4
Country_53,1920,604.69
Country_53,1921,600.18
Country_53,1922,609.04
Country_53,1923,600.94
Country_53,1924,603.0
Country_53,1925,607.15
Country_53,1926,598.89
Country_53,1927,602.49
Country_53,1928,602.29
Country_53,1929,593.92
Country_53,1930,605.67
Country_53,1931,603.11
Country_53,1932,594.98
Country_53,1933,608.26
Country_53,1934,600.81
Country_53,1935,597.69
Country_53,1936,605.89
Country_53,1937,598.71
Country_53,1938,595.69
Country_53,1939,605.1
Country_53,1940,605.79
Country_53,1941,596.28
Country_53,1942,593.61
Country_53,1943,609.13
Country_53,1944,595.25
Country_53,1945,605.74
Country_53,1946,607.16
Country_53,1947,604.57
Country_53,1948,614.1
Country_53,1949,602.42
Country_53,1950,608.73
Country_53,1951,623.73
Country_53,1952,644.57
Country_53,1953,663.23
Country_53,1954,675.24
Country_53,1955,690.33
Country_53,1956,706.49
Country_53,1957,731.98
Country_53,1958,748.36
Country_53,1959,762.42
Country_53,1960,783.56
Country_53,1961,807.9
Country_53,1962,842.16
Country_53,1963,885.94
Country_53,1964,924.78
Country_53,1965,934.24
Country_53,1966,981.98
Country_53,1967,989.28
Country_53,1968,1013.22
Country_53,1969,1035.75
Country_53,1970,1051.29
Country_53,1971,1083.41
Country_53,1972,1117.2
Country_53,1973,1144.15
Country_53,1974,1179.97
Country_53,1975,1202.81
Country_53,1976,1244.27
Country_53,1977,1289.33
Country_53,1978,1313.08
Country_53,1979,1346.31
Country_53,1980,1396.83
Country_53,1981,1437.59
Country_53,1982,1477.51
Country_53,1983,1495.05
Country_53,1984,1545.92
Country_53,1985,1583.38
Country_53,1986,1639.75
Country_53,1987,1659.26
Country_53,1988,1727.96
Country_53,1989,1776.27
Country_53,1990,1792.8
Country_53,1991,1855.42
Country_53,1992,1875.63
Country_53,1993,1940.26
Country_53,1994,1983.18
Country_53,1995,2039.93
Country_53,1996,2073.51
Country_53,1997,2119.45
Country_53,1998,2223.46
Country_53,1999,2298.0
Country_53,2000,2403.5
Country_53,2001,2530.2
Country_53,2002,2578.88
Country_53,2003,2634.22
Country_53,2004,2746.34
Country_53,2005,2834.58
Country_53,2006,2864.21
Country_53,2007,2962.06
Country_53,2008,3002.0
Country_53,2009,3120.04
Country_53,2010,3237.27
Country_53,2011,3338.32
Country_53,2012,3442.41
Country_53,2013,3579.37
Country_53,2014,3766.53
Country_53,2015,3895.88
Country_53,2016,4072.23
Country_53,2017,4166.61
Country_53,2018,4226.13
Country_53,2019,4322.14
Country_53,2020,4527.62
Country_53,2021,4680.19
Country_53,2022,4813.93
Country_53,2023,4890.25
Country_54,1900,162.97
Country_54,1901,158.05
Country_54,1902,159.13
Country_54,1903,161.89
Country_54,1904,159.55
Country_54,1905,162.3
Country_54,1906,165.59
Country_54,1907,157.68
Country_54,1908,161.28
Country_54,1909,158.6
Country_54,1910,161.57
Country_54,1911,162.12
Country_54,1912,161.17
Country_54,1913,165.58
Country_54,1914,158.23
Country_54,1915,146.8
Country_54,1916,161.38
Country_54,1917,155.08
Country_54,1918,155.15
Country_54,1919,159.25
Country_54,1920,156.7
Country_54,1921,160.65
Country_54,1922,153.24
Country_54,1923,159.91
Country_54,1924,154.59
Country_54,1925,167.99
Country_54,1926,154.91
Country_54,1927,161.31
Country_54,1928,164.45
Country_54,1929,153.96
Country_54,1930,164.51
Country_54,1931,158.99
Country_54,1932,164.79
Country_54,1933,155.63
Country_54,1934,150.55
Country_54,1935,160.63
Country_54,1936,159.13
Country_54,1937,159.9
Country_54,1938,147.1
Country_54,1939,158.91
Country_54,1940,162.28
Country_54,1941,164.27
Country_54,1942,163.19
Country_54,1943,154.43
Country_54,1944,166.82
Country_54,1945,158.4
Country_54,1946,161.07
Country_54,1947,153.56
Country_54,1948,154.83
Country_54,1949,153.46
Country_54,1950,161.58
Country_54,1951,175.63
Country_54,1952,176.5
Country_54,1953,176.6
Country_54,1954,191.76
Country_54,1955,185.85
Country_54,1956,200.07
Country_54,1957,206.67
Country_54,1958,202.97
Country_54,1959,216.94
Country_54,1960,226.52
Country_54,1961,224.42
Country_54,1962,237.52
Country_54,1963,246.96
Country_54,1964,250.54
Country_54,1965,262.78
Country_54,1966,263.66
Country_54,1967,257.65
Country_54,1968,265.12
Country_54,1969,284.33
Country_54,1970,288.09
Country_54,1971,292.87
Country_54,1972,305.94
Country_54,1973,316.14
Country_54,1974,322.42
Country_54,1975,334.6
Country_54,1976,348.91
Country_54,1977,355.05
Country_54,1978,351.57
Country_54,1979,365.91
Country_54,1980,362.22
Country_54,1981,384.5
Country_54,1982,393.26
Country_54,1983,408.4
Country_54,1984,421.42
Country_54,1985,434.59
Country_54,1986,441.16
Country_54,1987,460.6
Country_54,1988,469.07
Country_54,1989,474.39
Country_54,1990,495.65
Country_54,1991,509.06
Country_54,1992,512.81
Country_54,1993,517.51
Country_54,1994,533.16
Country_54,1995,543.54
Country_54,1996,561.08
Country_54,1997,586.69
Country_54,1998,590.18
Country_54,1999,613.7
Country_54,2000,622.3
Country_54,2001,644.59
Country_54,2002,660.14
Country_54,2003,666.91
Country_54,2004,679.38
Country_54,2005,716.91
Country_54,2006,748.94
Country_54,2007,756.82
Country_54,2008,770.31
Country_54,2009,799.16
Country_54,2010,833.54
Country_54,2011,858.24
Country_54,2012,869.78
Country_54,2013,906.36
Country_54,2014,955.14
Country_54,2015,971.76
Country_54,2016,996.99
Country_54,2017,1044.42
Country_54,2018,1069.82
Country_54,2019,1104.68
Country_54,2020,1147.26
Country_54,2021,1176.71
Country_54,2022,1246.43
Country_54,2023,1312.58
Country_55,1900,286.59
Country_55,1901,290.63
Country_55,1902,287.15
Country_55,1903,290.3
Country_55,1904,287.51
Country_55,1905,294.34
Country_55,1906,291.9
Country_55,1907,291.68
Country_55,1908,293.6
Country_55,1909,289.03
Country_55,1910,281.97
Country_55,1911,287.61
Country_55,1912,289.49
Country_55,1913,296.43
Country_55,1914,287.6
Country_55,1915,288.68
Country_55,1916,282.69
Country_55,1917,288.88
Country_55,1918,281.46
Country_55,1919,295.89
Country_55,1920,287.6
Country_55,1921,284.14
Country_55,1922,290.7
Country_55,1923,282.36
Country_55,1924,288.39
Country_55,1925,290.56
Country_55,1926,281.15
Country_55,1927,283.35
Country_55,1928,297.67
Country_55,1929,287.1
Country_55,1930,292.65
Country_55,1931,291.63
Country_55,1932,294.53
Country_55,1933,283.15
Country_55,1934,291.25
Country_55,1935,297.04
Country_55,1936,286.5
Country_55,1937,287.28
Country_55,1938,288.44
Country_55,1939,280.94
Country_55,1940,292.61
Country_55,1941,291.14
Country_55,1942,292.73
Country_55,1943,287.18
Country_55,1944,290.74
Country_55,1945,291.84
Country_55,1946,283.19
Country_55,1947,288.5
Country_55,1948,289.77
Country_55,1949,293.87
Country_55,1950,288.06
Country_55,1951,304.86
Country_55,1952,303.7
Country_55,1953,312.81
Country_55,1954,316.33
Country_55,1955,334.31
Country_55,1956,337.51
Country_55,1957,343.14
Country_55,1958,350.57
Country_55,1959,359.58
Country_55,1960,365.29
Country_55,1961,383.83
Country_55,1962,389.42
Country_55,1963,401.3
Country_55,1964,410.89
Country_55,1965,412.94
Country_55,1966,427.1
Country_55,1967,431.72
Country_55,1968,446.01
Country_55,1969,464.79
Country_55,1970,469.79
Country_55,1971,478.56
Country_55,1972,491.64
Country_55,1973,516.4
Country_55,1974,527.75
Country_55,1975,540.27
Country_55,1976,565.77
Country_55,1977,571.83
Country_55,1978,592.8
Country_55,1979,626.85
Country_55,1980,640.62
Country_55,1981,647.53
Country_55,1982,664.71
Country_55,1983,679.66
Country_55,1984,702.44
Country_55,1985,718.79
Country_55,1986,743.2
Country_55,1987,761.65
Country_55,1988,790.33
Country_55,1989,807.52
Country_55,1990,834.09
Country_55,1991,862.71
Country_55,1992,901.66
Country_55,1993,943.91
Country_55,1994,973.16
Country_55,1995,992.6
Country_55,1996,1010.05
Country_55,1997,1040.09
Country_55,1998,1079.72
Country_55,1999,1104.59
Country_55,2000,1164.45
Country_55,2001,1202.0
Country_55,2002,1265.76
Country_55,2003,1299.52
Country_55,2004,1329.86
Country_55,2005,1384.83
Country_55,2006,1413.62
Country_55,2007,1469.9
Country_55,2008,1495.34
Country_55,2009,1512.53
Country_55,2010,1538.0
Country_55,2011,1569.2
Country_55,2012,1588.22
Country_55,2013,1666.3
Country_55,2014,1700.75
Country_55,2015,1784.38
Country_55,2016,1864.74
Country_55,2017,1928.22
Country_55,2018,1956.9
Country_55,2019,2043.26
Country_55,2020,2125.2
Country_55,2021,2147.56
Country_55,2022,2192.67
Country_55,2023,2294.67
Country_56,1900,357.2
Country_56,1901,366.48
Country_56,1902,353.71
Country_56,1903,361.25
Country_56,1904,358.81
Country_56,1905,357.15
Country_56,1906,355.68
Country_56,1907,358.81
Country_56,1908,359.29
Country_56,1909,349.52
Country_56,1910,361.69
Country_56,1911,354.69
Country_56,1912,356.95
Country_56,1913,353.72
Country_56,1914,356.17
Country_56,1915,361.13
Country_56,1916,348.51
Country_56,1917,356.36
Country_56,1918,356.56
Country_56,1919,354.43
Country_56,1920,356.09
Country_56,1921,364.64
Country_56,1922,353.75
Country_56,1923,364.12
Country_56,1924,351.06
Country_56,1925,360.02
Country_56,1926,356.03
Country_56,1927,352.3
Country_56,1928,355.02
Country_56,1929,345.32
Country_56,1930,358.82
Country_56,1931,354.43
Country_56,1932,360.66
Country_56,1933,343.27
Country_56,1934,351.08
Country_56,1935,360.79
Country_56,1936,360.62
Country_56,1937,351.33
Country_56,1938,350.27
Country_56,1939,354.27
Country_56,1940,356.78
Country_56,1941,350.49
Country_56,1942,352.74
Country_56,1943,359.78
Country_56,1944,365.93
Country_56,1945,354.01
Country_56,1946,345.21
Country_56,1947,343.61
Country_56,1948,357.93
Country_56,1949,360.02
Country_56,1950,367.3
Country_56,1951,363.7
Country_56,1952,386.05
Country_56,1953,394.9
Country_56,1954,401.67
Country_56,1955,417.14
Country_56,1956,438.97
Country_56,1957,450.51
Country_56,1958,472.59
Country_56,1959,481.66
Country_56,1960,501.49
Country_56,1961,514.73
Country_56,1962,544.07
Country_56,1963,549.81
Country_56,1964,557.54
Country_56,1965,577.71
Country_56,1966,597.04
Country_56,1967,621.91
Country_56,1968,636.01
Country_56,1969,650.76
Country_56,1970,663.94
Country_56,1971,695.05
Country_56,1972,714.81
Country_56,1973,741.93
Country_56,1974,774.01
Country_56,1975,805.72
Country_56,1976,833.02
Country_56,1977,844.38
Country_56,1978,894.32
Country_56,1979,918.08
Country_56,1980,952.42
Country_56,1981,979.52
Country_56,1982,1001.82
Country_56,1983,1032.01
Country_56,1984,1070.29
Country_56,1985,1090.22
Country_56,1986,1107.38
Country_56,1987,1153.41
Country_56,1988,1195.19
Country_56,1989,1206.21
Country_56,1990,1244.16
Country_56,1991,1288.75
Country_56,1992,1341.56
Country_56,1993,1355.93
Country_56,1994,1399.42
Country_56,1995,1451.79
Country_56,1996,1481.27
Country_56,1997,1541.81
Country_56,1998,1584.87
Country_56,1999,1648.06
Country_56,2000,1717.79
Country_56,2001,1769.04
Country_56,2002,1841.93
Country_56,2003,1885.42
Country_56,2004,1951.29
Country_56,2005,2056.08
Country_56,2006,2154.68
Country_56,2007,2201.52
Country_56,2008,2257.06
Country_56,2009,2296.47
Country_56,2010,2416.08
Country_56,2011,2457.75
Country_56,2012,2481.81
Country_56,2013,2565.32
Country_56,2014,2662.66
Country_56,2015,2745.54
Country_56,2016,2849.5
Country_56,2017,2987.63
Country_56,2018,3141.49
Country_56,2019,3170.83
Country_56,2020,3266.06
Country_56,2021,3401.27
Country_56,2022,3496.93
Country_56,2023,3536.02
Country_57,1900,231.61
Country_57,1901,228.77
Country_57,1902,217.97
Country_57,1903,231.13
Country_57,1904,222.07
Country_57,1905,238.33
Country_57,1906,224.29
Country_57,1907,227.47
Country_57,1908,217.92
Country_57,1909,231.64
Country_57,1910,218.7
Country_57,1911,226.15
Country_57,1912,220.94
Country_57,1913,222.14
Country_57,1914,224.42
Country_57,1915,222.7
Country_57,1916,228.5
Country_57,1917,224.13
Country_57,1918,232.13
Country_57,1919,220.59
Country_57,1920,220.86
Country_57,1921,227.12
Country_57,1922,216.71
Country_57,1923,227.7
Country_57,1924,226.14
Country_57,1925,221.6
Country_57,1926,232.24
Country_57,1927,222.49
Country_57,1928,222.65
Country_57,1929,211.69
Country_57,1930,226.76
Country_57,1931,225.07
Country_57,1932,218.84
Country_57,1933,219.14
Country_57,1934,227.09
Country_57,1935,215.43
Country_57,1936,224.17
Country_57,1937,226.95
Country_57,1938,230.0
Country_57,1939,229.39
Country_57,1940,221.92
Country_57,1941,223.07
Country_57,1942,225.55
Country_57,1943,215.38
Country_57,1944,221.9
Country_57,1945,232.38
Country_57,1946,225.09
Country_57,1947,219.36
Country_57,1948,225.53
Country_57,1949,228.4
Country_57,1950,230.01
Country_57,1951,225.65
Country_57,1952,238.09
Country_57,1953,253.52
Country_57,1954,241.8
Country_57,1955,264.32
Country_57,1956,276.0
Country_57,1957,284.85
Country_57,1958,286.49
Country_57,1959,300.49
Country_57,1960,313.91
Country_57,1961,314.58
